time_start,precipitation
"Apr 1, 2020",14.075
"Apr 6, 2020",22.266
"Apr 11, 2020",43.164
"Apr 16, 2020",59.113
"Apr 21, 2020",40.772
"Apr 26, 2020",25.781
"May 1, 2020",13.461
"May 6, 2020",44.344
"May 11, 2020",68.97
"May 16, 2020",37.785
"May 21, 2020",11.409
"May 26, 2020",53.19
"Jun 1, 2020",57.963
"Jun 6, 2020",47.563
"Jun 11, 2020",45.23
"Jun 16, 2020",65.92
"Jun 21, 2020",35.974
"Jun 26, 2020",47.967
"Jul 1, 2020",104.237
"Jul 6, 2020",54.301
"Jul 11, 2020",96.899
"Jul 16, 2020",47.491
"Jul 21, 2020",97.683
"Jul 26, 2020",97.551
"Aug 1, 2020",82.427
"Aug 6, 2020",46.444
"Aug 11, 2020",72.182
"Aug 16, 2020",60.983
"Aug 21, 2020",54.511
"Aug 26, 2020",93.914
"Sep 1, 2020",50.078
"Sep 6, 2020",92.419
"Sep 11, 2020",37.476
"Sep 16, 2020",98.39
"Sep 21, 2020",56.952
"Sep 26, 2020",77.111
"Oct 1, 2020",38.434
"Oct 6, 2020",46.779
"Oct 11, 2020",35.016
"Oct 16, 2020",54.883
"Oct 21, 2020",51.932
"Oct 26, 2020",9.23
"Nov 1, 2020",15.352
"Nov 6, 2020",7.922
"Nov 11, 2020",2.128
"Nov 16, 2020",7.729
"Nov 21, 2020",11.895
"Nov 26, 2020",18.281
"Dec 1, 2020",4.291
"Dec 6, 2020",4.671
"Dec 11, 2020",2.943
"Dec 16, 2020",5.329
"Dec 21, 2020",1.958
"Dec 26, 2020",1.059
"Jan 1, 2021",2.092
"Jan 6, 2021",1.174
"Jan 11, 2021",1.099
"Jan 16, 2021",0.76
"Jan 21, 2021",0.67
"Jan 26, 2021",0.902
"Feb 1, 2021",1.762
"Feb 6, 2021",3.666
"Feb 11, 2021",2.515
"Feb 16, 2021",9.327
"Feb 21, 2021",2.283
"Feb 26, 2021",1.736
"Mar 1, 2021",2.157
"Mar 6, 2021",12.928
"Mar 11, 2021",2.992
"Mar 16, 2021",2.88
"Mar 21, 2021",5.227
"Mar 26, 2021",14.299
"Apr 1, 2021",2.787
"Apr 6, 2021",10.573
"Apr 11, 2021",17.508
"Apr 16, 2021",13.128
"Apr 21, 2021",17.519
"Apr 26, 2021",8.558
"May 1, 2021",16.085
"May 6, 2021",36.729
"May 11, 2021",57.049
"May 16, 2021",39.052
"May 21, 2021",44.231
"May 26, 2021",33.399
"Jun 1, 2021",31.014
"Jun 6, 2021",46.881
"Jun 11, 2021",58.887
"Jun 16, 2021",56.969
"Jun 21, 2021",64.079
"Jun 26, 2021",67.986
"Jul 1, 2021",77.988
"Jul 6, 2021",42.451
"Jul 11, 2021",86.587
"Jul 16, 2021",84.606
"Jul 21, 2021",36.106
"Jul 26, 2021",43.913
"Aug 1, 2021",70.796
"Aug 6, 2021",69.341
"Aug 11, 2021",73.404
"Aug 16, 2021",65.265
"Aug 21, 2021",115.514
"Aug 26, 2021",107.352
"Sep 1, 2021",42.104
"Sep 6, 2021",45.165
"Sep 11, 2021",79.103
"Sep 16, 2021",55.845
"Sep 21, 2021",82.16
"Sep 26, 2021",79.698
"Oct 1, 2021",50.923
"Oct 6, 2021",51.195
"Oct 11, 2021",38.414
"Oct 16, 2021",34.87
"Oct 21, 2021",48.857
"Oct 26, 2021",112.546
"Nov 1, 2021",20.207
"Nov 6, 2021",35.854
"Nov 11, 2021",38.228
"Nov 16, 2021",3.787
"Nov 21, 2021",9.71
"Nov 26, 2021",15.765
"Dec 1, 2021",6.354
"Dec 6, 2021",1.356
"Dec 11, 2021",2.88
"Dec 16, 2021",1.898
"Dec 21, 2021",1.191
"Dec 26, 2021",1.233
"Jan 1, 2022",1.362
"Jan 6, 2022",0.862
"Jan 11, 2022",0.792
"Jan 16, 2022",0.771
"Jan 21, 2022",0.693
"Jan 26, 2022",0.995
"Feb 1, 2022",2.144
"Feb 6, 2022",1.363
"Feb 11, 2022",1.265
"Feb 16, 2022",2.491
"Feb 21, 2022",3.198
"Feb 26, 2022",0.804
"Mar 1, 2022",2.532
"Mar 6, 2022",2.288
"Mar 11, 2022",2.779
"Mar 16, 2022",4.738
"Mar 21, 2022",8.05
"Mar 26, 2022",11.603
"Apr 1, 2022",6.056
"Apr 6, 2022",14.309
"Apr 11, 2022",13.569
"Apr 16, 2022",5.54
"Apr 21, 2022",18.194
"Apr 26, 2022",18.951
"May 1, 2022",26.796
"May 6, 2022",32.982
"May 11, 2022",16.934
"May 16, 2022",23.396
"May 21, 2022",53.476
"May 26, 2022",38.362
"Jun 1, 2022",70.432
"Jun 6, 2022",71.425
"Jun 11, 2022",61.459
"Jun 16, 2022",54.161
"Jun 21, 2022",69.989
"Jun 26, 2022",54.623
"Jul 1, 2022",57.842
"Jul 6, 2022",54.787
"Jul 11, 2022",61.157
"Jul 16, 2022",34.81
"Jul 21, 2022",58.752
"Jul 26, 2022",44.428
"Aug 1, 2022",66.173
"Aug 6, 2022",80.125
"Aug 11, 2022",62.539
"Aug 16, 2022",113.157
"Aug 21, 2022",80.782
"Aug 26, 2022",121.577
"Sep 1, 2022",75.164
"Sep 6, 2022",90.632
"Sep 11, 2022",49.691
"Sep 16, 2022",42.718
"Sep 21, 2022",61.096
"Sep 26, 2022",54.338
"Oct 1, 2022",36.539
"Oct 6, 2022",36.27
"Oct 11, 2022",50.225
"Oct 16, 2022",23.401
"Oct 21, 2022",39.923
"Oct 26, 2022",45.991
"Nov 1, 2022",11.47
"Nov 6, 2022",12.354
"Nov 11, 2022",29.929
"Nov 16, 2022",7.869
"Nov 21, 2022",4.05
"Nov 26, 2022",13.275
"Dec 1, 2022",7.555
"Dec 6, 2022",3.047
"Dec 11, 2022",1.468
"Dec 16, 2022",2.296
"Dec 21, 2022",1.548
"Dec 26, 2022",2.474
"Jan 1, 2023",1.222
"Jan 6, 2023",0.904
"Jan 11, 2023",0.811
"Jan 16, 2023",0.703
"Jan 21, 2023",1.047
"Jan 26, 2023",1.393
"Feb 1, 2023",1.068
"Feb 6, 2023",1.764
"Feb 11, 2023",2.514
"Feb 16, 2023",1.401
"Feb 21, 2023",1.274
"Feb 26, 2023",0.698
"Mar 1, 2023",3.03
"Mar 6, 2023",6.427
"Mar 11, 2023",3.463
"Mar 16, 2023",2.272
"Mar 21, 2023",4.033
"Mar 26, 2023",11.974
"Apr 1, 2023",4.576
"Apr 6, 2023",8.477
"Apr 11, 2023",7.688
"Apr 16, 2023",17.343
"Apr 21, 2023",13.834
"Apr 26, 2023",17.035
"May 1, 2023",28.109
"May 6, 2023",34.566
"May 11, 2023",31.849
"May 16, 2023",34.5
"May 21, 2023",74.294
"May 26, 2023",49.017
"Jun 1, 2023",134.286
"Jun 6, 2023",50.25
"Jun 11, 2023",39.72
"Jun 16, 2023",67.691
"Jun 21, 2023",52.311
"Jun 26, 2023",81.592
"Jul 1, 2023",70.101
"Jul 6, 2023",60.631
"Jul 11, 2023",115.53
"Jul 16, 2023",110.972
"Jul 21, 2023",88.862
"Jul 26, 2023",181.937
"Aug 1, 2023",82.916
"Aug 6, 2023",99.237
"Aug 11, 2023",98.869
"Aug 16, 2023",103.141
"Aug 21, 2023",86.787
"Aug 26, 2023",87.328
"Sep 1, 2023",71.378
"Sep 6, 2023",36.364
"Sep 11, 2023",47.1
"Sep 16, 2023",72.059
"Sep 21, 2023",69.131
"Sep 26, 2023",42.074
"Oct 1, 2023",64.913
"Oct 6, 2023",60.249
"Oct 11, 2023",85.78
"Oct 16, 2023",45.541
"Oct 21, 2023",66.227
"Oct 26, 2023",29.975
"Nov 1, 2023",16.597
"Nov 6, 2023",35.479
"Nov 11, 2023",16.429
"Nov 16, 2023",28.303
"Nov 21, 2023",3.654
"Nov 26, 2023",46.957
"Dec 1, 2023",12.66
"Dec 6, 2023",1.33
"Dec 11, 2023",1.282
"Dec 16, 2023",6.845
"Dec 21, 2023",1.458
"Dec 26, 2023",1.443
"Jan 1, 2024",1.198
"Jan 6, 2024",0.861
"Jan 11, 2024",1.026
"Jan 16, 2024",0.729
"Jan 21, 2024",0.692
"Jan 26, 2024",1.174
"Feb 1, 2024",2.989
"Feb 6, 2024",1.133
"Feb 11, 2024",1.559
"Feb 16, 2024",3.262
"Feb 21, 2024",1.124
"Feb 26, 2024",0.769
"Mar 1, 2024",2.73
"Mar 6, 2024",3.4
"Mar 11, 2024",3.158
"Mar 16, 2024",4.716
"Mar 21, 2024",2.416
"Mar 26, 2024",4.474
"Apr 1, 2024",11.923
"Apr 6, 2024",8.078
"Apr 11, 2024",2.329
"Apr 16, 2024",5.282
"Apr 21, 2024",14.229
"Apr 26, 2024",6.547
"May 1, 2024",18.252
"May 6, 2024",32.015
"May 11, 2024",38.356
"May 16, 2024",32.115
"May 21, 2024",16.759
"May 26, 2024",34.681
"Jun 1, 2024",36.829
"Jun 6, 2024",32.604
"Jun 11, 2024",31.777
"Jun 16, 2024",53.46
"Jun 21, 2024",47.345
"Jun 26, 2024",87.909
"Jul 1, 2024",34.865
"Jul 6, 2024",61.091
"Jul 11, 2024",53.788
"Jul 16, 2024",102.261
"Jul 21, 2024",75.339
"Jul 26, 2024",156.61
"Aug 1, 2024",71.297
"Aug 6, 2024",69.417
"Aug 11, 2024",108.501
"Aug 16, 2024",77.228
"Aug 21, 2024",127.208
"Aug 26, 2024",122.488
"Sep 1, 2024",76.457
"Sep 6, 2024",57.571
"Sep 11, 2024",82.656
"Sep 16, 2024",33.677
"Sep 21, 2024",76.62
"Sep 26, 2024",74.281
"Oct 1, 2024",52.848
"Oct 6, 2024",34.804
"Oct 11, 2024",42.058
"Oct 16, 2024",56.69
"Oct 21, 2024",57.981
"Oct 26, 2024",41.919
"Nov 1, 2024",9.707
"Nov 6, 2024",1.52
"Nov 11, 2024",12.466
"Nov 16, 2024",25.76
"Nov 21, 2024",2.562
"Nov 26, 2024",3.253
"Dec 1, 2024",1.845
"Dec 6, 2024",3.367
"Dec 11, 2024",1.228
"Dec 16, 2024",1.37
"Dec 21, 2024",1.436
"Dec 26, 2024",1.435
